UUSERID,FOR_RENT_NUM_LISTINGS,FOR_SALE_NUM_LISTINGS,FOR_RENT_NUM_OF_ENQUIRIES,FOR_SALE_NUM_OF_ENQUIRIES,FOR_RENT_NUM_OF_INSPECTION_COMPLETED,FOR_SALE_NUM_OF_INSPECTION_COMPLETED,FOR_RENT_NUM_OF_INSPECTION_INTENTION,FOR_SALE_NUM_OF_INSPECTION_INTENTION,FOR_RENT_NUM_OF_SHORTLISTED,FOR_SALE_NUM_OF_SHORTLISTED,LABEL
992395466898464248,0,2,0,0,0,0,0,0,0,0,1
992394926947516367,0,4,0,0,0,0,0,0,0,0,1
992388770857560135,2,0,0,0,0,0,0,0,0,0,0
992385318763832464,0,5,0,0,0,0,0,0,0,0,1
992384433823520767,0,1,0,0,0,0,0,0,0,0,1
992384085548151569,0,5,0,0,0,0,0,0,0,0,1
992382882442382284,7,0,0,0,0,0,0,0,0,0,0
992382150063119721,0,29,0,0,0,0,0,0,0,0,1
992381469161686117,0,3,0,0,0,0,0,0,0,0,1
992370034859400616,10,0,0,0,0,0,0,0,0,0,0
99236716781567645,10,0,0,0,0,0,0,0,0,0,0
992362440606926302,0,10,0,0,0,0,0,0,0,0,1
992360012680869067,2,0,0,0,0,0,0,0,1,0,0
992355750967521446,0,2,0,0,0,0,0,0,0,0,1
992355213381571287,1,0,0,0,0,0,0,0,0,0,0
992353762393543031,0,19,0,0,0,0,0,0,0,0,1
992352231523436873,2,0,0,0,0,0,0,0,0,0,0
992350165210410890,0,12,0,0,0,0,0,0,0,0,1
992348835503015270,22,0,0,0,0,0,0,0,5,0,0
992347037206163315,11,47,0,0,0,0,0,0,0,0,1
992341596437583412,0,7,0,0,0,0,0,0,0,0,1
992335020304526819,0,1,0,0,0,0,0,0,0,0,1
992330879124807998,1,0,0,0,0,0,0,0,0,0,0
992330832363022169,0,3,0,0,0,0,0,0,0,0,1
992329641501973583,42,0,0,0,0,0,0,0,0,0,0
992323334624704271,0,1,0,0,0,0,0,0,0,0,1
992318992557238594,0,3,0,0,0,0,0,0,0,0,1
992314244322639991,0,1,0,0,0,0,0,0,0,0,1
992312462528560493,0,1,0,0,0,0,0,0,0,0,1
992305111493451020,1,1,0,0,0,0,0,0,0,0,0
992300734741541684,0,9,0,0,0,0,0,0,0,0,1
992300725985063846,0,1,0,0,0,0,0,0,0,0,1
99229621406004009,0,2,0,0,0,0,0,0,0,0,1
992295307383220934,0,4,0,0,0,0,0,0,0,0,1
992292671165789749,237,0,24,0,0,0,0,0,16,0,0
992288959915316694,0,2,0,0,0,0,0,0,0,0,1
992287410370295411,0,1,0,0,0,0,0,0,0,0,1
992286992749889409,0,4,0,0,0,0,0,0,0,0,1
992285505249325893,1,0,0,0,0,0,0,0,0,0,0
992284420022322257,0,2,0,0,0,0,0,0,0,0,1
992281855726031044,0,49,0,0,0,0,0,2,0,2,1
992279706788487893,0,1,0,0,0,0,0,0,0,0,1
992277086770768989,0,3,0,0,0,0,0,0,0,0,1
992272480725012660,0,1,0,0,0,0,0,0,0,0,1
992270314446568228,0,2,0,0,0,0,0,0,0,0,1
992268458946034101,2,0,0,0,0,0,0,0,0,0,0
992264826999579094,0,20,0,0,0,0,0,0,0,0,1
992259218594742453,0,18,0,0,0,0,0,0,0,0,1
992256189868345448,1,0,0,0,0,0,0,0,0,0,0
992255091977713625,1,1,0,0,0,0,0,0,0,0,0
992251124359406446,0,1,0,0,0,0,0,0,0,0,1
992249374516344550,0,1,0,0,0,0,0,0,0,0,1
99224498814483896,10,43,0,0,0,0,0,0,0,0,1
992244230939014003,0,3,0,0,0,0,0,0,0,0,1
992242780830813910,5,0,0,0,0,0,0,0,0,0,0
992241811256974983,0,3,0,0,0,0,0,0,0,0,1
992239617224474552,0,1,0,0,0,0,0,0,0,0,1
992234705713187530,0,1,0,0,0,0,0,0,0,0,1
992226849537227560,0,1,0,0,0,0,0,0,0,0,1
992224681751791829,0,2,0,0,0,0,0,0,0,0,1
992221081148197120,0,4,0,0,0,0,0,0,0,0,1
992220978984506965,1,0,0,0,0,0,0,0,0,0,0
992219185021547884,0,2,0,0,0,0,0,0,0,0,1
992216755513662821,1,0,0,0,0,0,0,0,0,0,0
992211439221511188,0,2,0,0,0,0,0,0,0,0,1
992209469591907271,0,2,0,0,0,0,0,0,0,0,1
992209187750420395,0,2,0,0,0,0,0,0,0,0,1
992204165961052160,0,5,0,0,0,0,0,0,0,0,1
992203918320717,3,0,0,0,0,0,0,0,0,0,0
992201415620401530,1,0,0,0,0,0,0,0,0,0,0
992195709078204512,1,0,0,0,0,0,0,0,0,0,0
992193492661518207,21,0,3,0,0,0,0,0,1,0,0
992192583435570269,12,0,0,0,0,0,0,0,0,0,0
992192422270333869,5,3,0,0,0,0,0,0,0,0,0
992191382261851117,0,3,0,0,0,0,0,0,0,0,1
992191009533481773,0,2,0,0,0,0,0,0,0,0,1
992188341697606151,0,1,0,0,0,0,0,0,0,0,1
992182893018924591,0,2,0,0,0,0,0,0,0,0,1
992182557755148331,2,0,0,0,0,0,0,0,0,0,0
992177273722345148,4,0,0,0,0,0,0,0,0,0,0
992175557993281358,2,0,0,0,0,0,0,0,0,0,0
992172989973865638,0,3,0,0,0,0,0,0,0,0,1
992165221144666512,0,2,0,0,0,0,0,0,0,0,1
992164853438145145,0,1,0,0,0,0,0,0,0,0,1
992158514773817706,0,10,0,0,0,0,0,0,0,0,1
992158000242602510,0,4,0,0,0,0,0,0,0,0,1
992147124628070140,3,0,0,0,0,0,0,0,0,0,0
992132198492960536,0,5,0,0,0,0,0,0,0,0,1
99213135686416826,0,1,0,0,0,0,0,0,0,0,1
992129205995141149,0,146,0,0,0,0,0,0,0,20,1
99212405001730211,0,14,0,0,0,0,0,0,0,0,1
992123882784372238,0,7,0,0,0,0,0,0,0,0,1
992121462380848233,0,18,0,0,0,0,0,0,0,0,1
992120875017140118,0,10,0,0,0,0,0,0,0,0,1
992120269831941981,6,0,0,0,0,0,0,0,0,0,0
992115368676594241,0,5,0,0,0,0,0,0,0,0,1
992111981936404586,0,2,0,0,0,0,0,0,0,0,1
992107925730418932,0,4,0,0,0,0,0,0,0,0,1
99210354910869270,0,1,0,0,0,0,0,0,0,0,1
99210221241655703,0,1,0,0,0,0,0,0,0,0,1
992099938783905036,0,1,0,0,0,0,0,0,0,0,1
992091156779821554,0,2,0,0,0,0,0,0,0,0,1
992085309951014716,0,5,0,0,0,0,0,0,0,0,1
992084376664335498,0,1,0,0,0,0,0,0,0,0,1
992083448298499452,0,1,0,0,0,0,0,0,0,0,1
99208111738244062,0,2,0,0,0,0,0,0,0,0,1
992079668366521422,3,9,0,0,0,0,0,0,0,0,1
9920718141121457,3,0,0,0,0,0,0,0,0,0,0
992071513774437207,0,2,0,0,0,0,0,0,0,0,1
992071266051425323,0,1,0,0,0,0,0,0,0,0,1
992068557893781015,0,12,0,0,0,0,0,0,0,0,1
992068015867446266,0,7,0,0,0,0,0,0,0,0,1
992062120234496942,0,2,0,0,0,0,0,0,0,0,1
992057040664946700,0,1,0,0,0,0,0,0,0,0,1
99205438789638562,0,2,0,0,0,0,0,0,0,0,1
992054232312988249,0,3,0,0,0,0,0,0,0,0,1
99205248913077156,1,0,0,0,0,0,0,0,0,0,0
992051580803277199,0,3,0,0,0,0,0,0,0,0,1
992049201323077365,0,4,0,0,0,0,0,0,0,0,1
992045922590629146,0,1,0,0,0,0,0,0,0,0,1
99204433042517938,0,22,0,0,0,0,0,0,0,0,1
992036785091617091,3,0,0,0,0,0,0,0,0,0,0
992033760096639485,0,1,0,0,0,0,0,0,0,0,1
99203287922891935,5,0,0,0,0,0,0,0,0,0,0
99202254116077503,0,5,0,0,0,0,0,0,0,0,1
992021239075451609,0,169,0,0,0,1,0,9,0,15,1
992017785687370786,34,0,4,0,0,0,0,0,14,0,0
992016840014141905,0,1,0,0,0,0,0,0,0,0,1
992012432814934760,0,1,0,0,0,0,0,0,0,0,1
992010213653355457,1,0,0,0,0,0,0,0,0,0,0
992008323157272803,2,0,0,0,0,0,0,0,0,0,0
992006771269046390,9,45,0,0,0,0,0,0,0,11,1
99200439248513692,0,1,0,0,0,0,0,0,0,0,1
992000097794441846,0,16,0,0,0,0,0,0,0,0,1
991991999279002619,2,0,0,0,0,0,0,0,0,0,0
991987116984069903,0,5,0,0,0,0,0,0,0,0,1
991980965242852925,0,1,0,0,0,0,0,0,0,0,1
991975527792920366,24,0,0,0,0,0,0,0,0,0,0
991967286138155827,0,36,0,0,0,0,0,0,0,0,1
991966615448757366,0,2,0,0,0,0,0,0,0,0,1
991966012552520243,0,1,0,0,0,0,0,0,0,0,1
991965712019255728,0,7,0,0,0,0,0,0,0,0,1
991965553721301680,8,0,0,0,0,0,0,0,2,0,0
991964003157047441,0,1,0,0,0,0,0,0,0,0,1
991962224635760183,0,10,0,0,0,0,0,0,0,0,1
991961424390252968,0,20,0,0,0,0,0,0,0,0,1
991956709745656947,14,0,1,0,0,0,0,0,1,0,0
991956619110051236,2,21,0,0,0,0,0,0,0,0,1
991956607382712491,3,4,0,0,0,0,0,0,0,0,1
991956083148362909,0,1,0,0,0,0,0,0,0,0,1
991953867536367050,0,1,0,0,0,0,0,0,0,0,1
991952867134964440,0,1,0,0,0,0,0,0,0,0,1
991952475770141332,1,0,0,0,0,0,0,0,0,0,0
991951818245497017,0,3,0,0,0,0,0,0,0,0,1
991937571905291609,0,1,0,0,0,0,0,0,0,0,1
991930935044362466,0,3,0,0,0,0,0,0,0,0,1
991928994035860202,0,3,0,0,0,0,0,0,0,0,1
991928708143833742,0,18,0,0,0,0,0,0,0,0,1
991920464515292804,0,1,0,0,0,0,0,0,0,0,1
991918595757908862,2,0,0,0,0,0,0,0,0,0,0
991914340227578853,28,31,0,2,0,0,0,0,0,0,1
991900770082448577,1,0,0,0,0,0,0,0,0,0,0
991896779520989900,0,2,0,0,0,0,0,0,0,0,1
991896063640850148,3,1,0,0,0,0,0,0,0,0,0
991886334134276600,0,1,0,0,0,0,0,0,0,0,1
991881196923441602,1,0,0,0,0,0,0,0,0,0,0
991881067104429992,0,2,0,0,0,0,0,0,0,0,1
991878800029653101,12,0,0,0,0,0,0,0,0,0,0
991869019802482780,0,11,0,0,0,0,0,0,0,0,1
991868931600462262,0,1,0,0,0,0,0,0,0,0,1
991867284424047971,103,6,0,0,0,0,0,0,0,0,0
991859490937212478,1,3,0,0,0,0,0,0,0,0,1
991853673826131256,0,1,0,0,0,0,0,0,0,0,1
99185340926477370,0,1,0,0,0,0,0,0,0,0,1
991851234552009400,7,0,0,0,0,0,0,0,0,0,0
991849117824862103,2,0,0,0,0,0,0,0,0,0,0
991848913916151777,0,376,0,0,0,0,0,0,0,0,1
991846180901699517,0,1,0,0,0,0,0,0,0,0,1
991834000253855530,0,1,0,0,0,0,0,0,0,0,1
991833600888329765,0,2,0,0,0,0,0,0,0,0,1
991827947515063927,9,0,0,0,0,0,0,0,0,0,0
99182778587037281,0,1,0,0,0,0,0,0,0,0,1
991826564797711125,0,1,0,0,0,0,0,0,0,0,1
991820961896975310,7,1,0,0,0,0,0,0,0,0,0
991819873739940432,0,5,0,0,0,0,0,0,0,0,1
991816430752002697,0,11,0,0,0,0,0,0,0,0,1
991814956918918252,0,7,0,0,0,0,0,0,0,0,1
991814125521255511,1,0,0,0,0,0,0,0,0,0,0
991812717735104286,90,1,0,0,90,0,0,0,0,0,0
991812654825708019,467,15,0,0,0,0,0,0,16,0,0
991809728761944607,3,24,0,0,0,0,0,0,0,0,1
991806212611384012,0,29,0,0,0,0,0,0,0,0,1
991803769561130591,0,192,0,1,0,0,0,1,0,23,1
991803518651224304,1,0,0,0,0,0,0,0,0,0,0
991802705530843066,0,5,0,0,0,0,0,0,0,0,1
991802071187728997,0,1,0,0,0,0,0,0,0,0,1
991799590908840608,9,0,0,0,0,0,0,0,0,0,0
99178772270911889,0,1,0,0,0,0,0,0,0,0,1
991779958859628685,0,1,0,0,0,0,0,0,0,0,1
991776654414436807,0,48,0,0,0,0,0,0,0,0,1
991772273451658097,0,1,0,0,0,0,0,0,0,0,1
991769431432239179,0,3,0,0,0,0,0,0,0,0,1
991766268096743728,0,4,0,0,0,0,0,0,0,0,1
9917577695716858,0,1,0,0,0,0,0,0,0,0,1
991754117081319755,0,2,0,0,0,0,0,0,0,0,1
991751604345627085,0,1,0,0,0,0,0,0,0,0,1
991750557393718986,1,2,0,0,0,0,0,0,0,0,1
991747844718169664,0,1,0,0,0,0,0,0,0,0,1
991745382404414585,0,3,0,0,0,0,0,0,0,0,1
991744365658594942,0,2,0,0,0,0,0,0,0,0,1
991743367757380265,0,1,0,0,0,0,0,0,0,0,1
99174267020170439,3,0,0,0,0,0,0,0,0,0,0
991738450999900570,0,1,0,0,0,0,0,0,0,0,1
991736143472885647,0,1,0,0,0,0,0,0,0,0,1
991735064326341014,0,1,0,0,0,0,0,0,0,0,1
991733256721645432,0,1,0,0,0,0,0,0,0,0,1
991725499806882538,0,3,0,0,0,0,0,0,0,0,1
991723611907254109,1,0,0,0,0,0,0,0,0,0,0
991722583947379090,0,1,0,0,0,0,0,0,0,0,1
991719443419616010,1,0,0,0,0,0,0,0,0,0,0
991716970981432380,0,11,0,0,0,0,0,0,0,0,1
991711170387650273,0,2,0,0,0,0,0,0,0,0,1
991708459689192718,0,14,0,0,0,0,0,0,0,0,1
991708365355214734,0,1,0,0,0,0,0,0,0,0,1
991707938291294300,13,12,1,0,0,0,0,0,5,2,0
99170718765649591,1,1,0,0,0,0,0,0,0,0,0
991706375051293552,0,1,0,0,0,0,0,0,0,0,1
991705442141690227,0,9,0,0,0,0,0,0,0,0,1
991702152183692821,0,6,0,0,0,0,0,0,0,0,1
991691178492057495,0,1,0,0,0,0,0,0,0,0,1
991687542628433516,1,0,0,0,0,0,0,0,0,0,0
991686447753106597,0,3,0,0,0,0,0,0,0,0,1
991676221402830994,0,1,0,0,0,0,0,0,0,0,1
991669738061959041,0,4,0,0,0,0,0,0,0,0,1
991667601336881116,6,0,0,0,0,0,0,0,0,0,0
991664779677719069,0,4,0,0,0,0,0,0,0,0,1
99165247994263358,0,25,0,0,0,0,0,0,0,1,1
991650036708089238,0,57,0,0,0,0,0,0,0,0,1
991649269590403764,0,1,0,0,0,0,0,0,0,0,1
991648098540220640,0,7,0,0,0,0,0,0,0,0,1
991639526642867868,1,0,0,0,0,0,0,0,0,0,0
991637735537551460,0,18,0,0,0,0,0,0,0,0,1
991632850658979342,0,1,0,0,0,0,0,0,0,0,1
9916318619970323,0,1,0,0,0,0,0,0,0,0,1
991630502881269850,1,0,0,0,0,0,0,0,0,0,0
991627891207144662,0,1,0,0,0,0,0,0,0,0,1
991623256692573260,0,29,0,0,0,0,0,0,0,0,1
99162283527101430,0,15,0,1,0,0,0,0,0,1,1
991619998342342194,0,3,0,0,0,0,0,0,0,0,1
991614258392450,0,1,0,0,0,0,0,0,0,0,1
991608872622583226,1,0,0,0,0,0,0,0,0,0,0
991605971844500548,1,9,0,0,0,0,0,0,0,0,1
991605825670128902,0,10,0,0,0,0,0,0,0,0,1
991600448812307837,0,4,0,0,0,0,0,0,0,0,1
991598741581993799,0,27,0,0,0,0,0,0,0,2,1
991598098151723051,9,0,0,0,0,0,0,0,0,0,0
991596556779271875,0,2,0,0,0,0,0,0,0,0,1
991589545106159479,0,3,0,0,0,0,0,0,0,0,1
991578866743772649,0,2,0,0,0,0,0,0,0,0,1
991575586691101335,0,13,0,0,0,0,0,0,0,0,1
991573624588837160,1,0,0,0,0,0,0,0,0,0,0
991561057901884387,0,21,0,0,0,0,0,0,0,0,1
991556289893552212,0,1,0,0,0,0,0,0,0,0,1
991556223292484396,0,1,0,0,0,0,0,0,0,0,1
991555761616306462,0,1,0,0,0,0,0,0,0,0,1
991551455590657606,0,7,0,0,0,0,0,0,0,0,1
991551113222372433,2,0,0,0,0,0,0,0,0,0,0
991547613288186343,0,1,0,0,0,0,0,0,0,0,1
991539385680484836,0,3,0,0,0,0,0,0,0,0,1
991539262814589004,1,0,0,0,0,0,0,0,0,0,0
991539184511334245,0,5,0,0,0,0,0,0,0,0,1
991537430306481718,230,48,0,0,0,0,0,0,0,0,0
991536769488899711,0,1,0,0,0,0,0,0,0,0,1
991535637008225903,0,2,0,0,0,0,0,0,0,0,1
991535530013345735,51,0,0,0,0,0,0,0,0,0,0
99153550607926803,0,1,0,0,0,0,0,0,0,0,1
991533475920439452,0,16,0,0,0,0,0,0,0,0,1
991530365741328932,0,6,0,0,0,0,0,0,0,0,1
991521201679752492,0,2,0,0,0,0,0,0,0,0,1
991515429885983473,0,1,0,0,0,0,0,0,0,0,1
991515226844300362,0,1,0,0,0,0,0,0,0,0,1
991514978862011372,1,0,0,0,0,0,0,0,0,0,0
991507299442544081,21,0,0,0,0,0,0,0,0,0,0
991505840912298534,0,2,0,0,0,0,0,0,0,0,1
991503813375978486,0,3,0,0,0,0,0,0,0,0,1
991501077838310176,0,1,0,0,0,0,0,0,0,0,1
991499946702586060,1,0,0,0,0,0,0,0,0,0,0
991487136903819222,0,35,0,0,0,0,0,0,0,0,1
991486197206363177,0,1,0,0,0,0,0,0,0,0,1
991484157897755857,0,1,0,0,0,0,0,0,0,0,1
991482069094080090,0,4,0,0,0,0,0,0,0,0,1
991480098208398053,0,1,0,0,0,0,0,0,0,0,1
991478607714817758,0,13,0,0,0,0,0,0,0,0,1
991468853116209674,0,1,0,0,0,0,0,0,0,0,1
991466617422913167,0,1,0,0,0,0,0,0,0,0,1
991465192966429422,2,0,0,0,0,0,0,0,0,0,0
991462059085910719,0,2,0,0,0,0,0,0,0,1,1
991460087881040877,0,2,0,0,0,0,0,0,0,0,1
991459298696845450,6,0,0,0,0,0,0,0,0,0,0
991454591467230251,0,3,0,0,0,0,0,0,0,0,1
991452998993236135,0,1,0,0,0,0,0,0,0,0,1
991452991507613489,0,20,0,0,0,0,0,0,0,0,1
991452784713305115,0,2,0,0,0,0,0,0,0,0,1
99145100091334990,0,1,0,0,0,0,0,0,0,0,1
991450915465709018,0,44,0,0,0,0,0,0,0,0,1
991450513812412555,0,16,0,0,0,0,0,0,0,0,1
991446087031900664,2,0,0,0,0,0,0,0,0,0,0
991442235542306119,1,0,0,0,0,0,0,0,0,0,0
991438891444143070,0,1,0,0,0,0,0,0,0,0,1
991430512297345060,0,1,0,0,0,0,0,0,0,0,1
991429557717785922,0,1,0,0,0,0,0,0,0,0,1
99142427213191227,0,1,0,0,0,0,0,0,0,0,1
991423886233400474,0,1,0,0,0,0,0,0,0,0,1
991423387446274221,0,1,0,0,0,0,0,0,0,0,1
991418716526574835,0,1,0,0,0,0,0,0,0,0,1
991412093080204181,0,3,0,0,0,0,0,0,0,0,1
991408401940755211,0,1,0,0,0,0,0,0,0,0,1
991404877029366202,2,2,0,0,0,0,0,0,0,0,0
991404256337565708,0,1,0,0,0,0,0,0,0,0,1
991403242028988882,0,2,0,0,0,0,0,0,0,0,1
99140281260448737,0,16,0,0,0,0,0,0,0,0,1
991397076591409666,0,1,0,0,0,0,0,0,0,0,1
991391248472960157,0,6,0,0,0,0,0,0,0,0,1
99138802364889523,0,11,0,0,0,0,0,0,0,0,1
991387653783036793,8,0,0,0,0,0,0,0,1,0,0
991384527925888460,2,0,0,0,0,0,0,0,0,0,0
991383222674838161,0,14,0,0,0,0,0,0,0,0,1
991373628269560952,0,1,0,0,0,0,0,0,0,0,1
991373278575759334,0,2,0,0,0,0,0,0,0,0,1
991372262859257860,0,15,0,0,0,0,0,0,0,0,1
991366037787377266,1,3,0,0,0,0,0,0,0,0,1
991363053803626745,0,17,0,0,0,0,0,0,0,0,1
99136055634066305,0,3,0,0,0,0,0,0,0,0,1
991359583801119053,0,3,0,0,0,0,0,0,0,0,1
9913568896207115,1,0,0,0,0,0,0,0,0,0,0
991355414524361423,0,1,0,0,0,0,0,0,0,0,1
991354307160932229,0,1,0,0,0,0,0,0,0,0,1
991353585468500925,0,1,0,0,0,0,0,0,0,0,1
991351665138433130,0,1,0,0,0,0,0,0,0,0,1
991350215748144364,0,2,0,0,0,0,0,0,0,0,1
991345195698791830,0,1,0,0,0,0,0,0,0,0,1
991343823928069432,0,4,0,0,0,0,0,0,0,0,1
991340520982199979,0,1,0,0,0,0,0,0,0,0,1
991340162040979947,0,4,0,0,0,0,0,0,0,0,1
991335141913112088,1,3,0,0,0,0,0,0,0,0,1
991334606945038048,0,9,0,0,0,0,0,0,0,0,1
991333534523568866,0,7,0,0,0,0,0,0,0,0,1
991331793225066542,0,10,0,0,0,0,0,0,0,0,1
99132860976611972,1,0,0,0,0,0,0,0,0,0,0
991324695840316539,0,2,0,0,0,0,0,0,0,0,1
991322831899487450,0,2,0,0,0,0,0,0,0,0,1
991317682004046378,1,0,0,0,0,0,0,0,0,0,0
991317484396272388,0,7,0,0,0,0,0,0,0,0,1
991310201774319106,0,1,0,0,0,0,0,0,0,0,1
99130920753125982,0,1,0,0,0,0,0,0,0,0,1
991307912244601271,0,1,0,0,0,0,0,0,0,0,1
991306998442496263,3,0,0,0,0,0,0,0,0,0,0
991296623173598297,1,0,0,0,0,0,0,0,0,0,0
991292449005135826,1,0,0,0,0,0,0,0,0,0,0
99129233926954799,1,0,0,0,0,0,0,0,0,0,0
991291543996615005,0,1,0,0,0,0,0,0,0,0,1
991286648817519402,1,0,0,0,0,0,0,0,0,0,0
991284511802082176,0,41,0,0,0,0,0,0,0,0,1
991279624997784122,0,1,0,0,0,0,0,0,0,0,1
991279391201729102,0,1,0,0,0,0,0,0,0,0,1
991278390768389211,0,1,0,0,0,0,0,0,0,0,1
991270517632507336,0,1,0,0,0,0,0,0,0,0,1
991268122096077999,9,0,0,0,0,0,0,0,0,0,0
991266289979368787,0,2,0,0,0,0,0,0,0,1,1
991265767697620755,0,1,0,0,0,0,0,0,0,0,1
991262423206411192,0,12,0,0,0,0,0,0,0,0,1
991258158947151230,0,10,0,0,0,0,0,0,0,0,1
991256531027510674,2,0,0,0,0,0,0,0,0,0,0
991253921237690046,0,6,0,0,0,0,0,0,0,0,1
991253887816177923,0,1,0,0,0,0,0,0,0,0,1
991235197697646803,0,5,0,0,0,0,0,0,0,0,1
991234798337369301,0,1,0,0,0,0,0,0,0,0,1
99122601792580848,0,19,0,0,0,0,0,0,0,0,1
991224446364181066,13,0,0,0,0,0,0,0,0,0,0
99122413158300817,0,1,0,0,0,0,0,0,0,0,1
99122273835632713,0,1,0,0,0,0,0,0,0,0,1
991222440322608670,0,7,0,0,0,0,0,0,0,0,1
991217088474203908,2,0,0,0,0,0,0,0,0,0,0
991216440567073049,0,2,0,0,0,0,0,0,0,0,1
99121283290107035,27,0,0,0,0,0,0,0,0,0,0
991206592654342861,0,2,0,0,0,0,0,0,0,0,1
99120265555601479,1,0,0,0,0,0,0,0,0,0,0
991200785518485349,0,6,0,0,0,0,0,0,0,0,1
991200576647306075,0,5,0,0,0,0,0,0,0,0,1
991199925057214892,3,0,0,0,0,0,0,0,0,0,0
991199603344853173,0,9,0,0,0,0,0,0,0,0,1
991195287678085387,3,0,0,0,0,0,0,0,0,0,0
991190938911654154,2,2,0,0,0,0,0,0,0,0,0
991182481793618051,1,0,0,0,0,0,0,0,0,0,0
991175286798171308,1,0,0,0,0,0,0,0,0,0,0
991174188742825315,0,1,0,0,0,0,0,0,0,0,1
991167580259644065,0,1,0,0,0,0,0,0,0,0,1
991166515227157029,0,3,0,0,0,0,0,0,0,0,1
991154447282445725,0,151,0,0,0,0,0,0,0,5,1
991152458739728457,0,6,0,0,0,0,0,0,0,0,1
991150332602800532,0,4,0,0,0,0,0,0,0,0,1
991148386656496571,99,2,9,0,0,0,0,0,8,0,0
991146007780343778,0,1,0,0,0,0,0,0,0,0,1
991145538802581176,0,8,0,0,0,0,0,0,0,0,1
991143805148669453,1,0,0,0,0,0,0,0,0,0,0
991143104004750466,16,0,0,0,0,0,0,0,0,0,0
991141904983873041,0,1,0,0,0,0,0,0,0,0,1
991139255738723676,0,1,0,0,0,0,0,0,0,0,1
991137546413495790,0,1,0,0,0,0,0,0,0,0,1
991131197569181595,3,0,0,0,0,0,0,0,0,0,0
991127478662055680,1,1,0,0,0,0,0,0,0,0,0
991113309298962352,3,0,0,0,0,0,0,0,0,0,0
991112528129025346,2,0,0,0,0,0,0,0,0,0,0
99111200106485220,0,1,0,0,0,0,0,0,0,0,1
991110990678068884,0,2,0,0,0,0,0,0,0,0,1
991108974655016458,0,1,0,0,0,0,0,0,0,0,1
991108522189827862,0,2,0,0,0,0,0,0,0,0,1
991107455520831622,0,1,0,0,0,0,0,0,0,0,1
991095100281375315,0,3,0,0,0,0,0,0,0,0,1
991094502840270012,0,5,0,0,0,0,0,0,0,0,1
991090044418110886,1,3,0,0,0,0,0,0,0,0,1
991088156478849699,0,2,0,0,0,0,0,0,0,0,1
991080793368247474,0,1,0,0,0,0,0,0,0,0,1
991078697440218557,0,1,0,0,0,0,0,0,0,0,1
991075879165444303,0,3,0,0,0,0,0,0,0,0,1
991075682001293470,0,2,0,0,0,0,0,0,0,0,1
991074335368748471,87,0,0,0,0,0,0,0,0,0,0
991073833690146215,0,1,0,0,0,0,0,0,0,0,1
991073536772564697,0,5,0,0,0,0,0,0,0,0,1
991072286359324546,0,2,0,0,0,0,0,0,0,0,1
991068800120700793,0,10,0,0,0,0,0,0,0,0,1
991063121931637347,0,7,0,0,0,0,0,0,0,0,1
991060728586013694,3,0,0,0,0,0,0,0,0,0,0
991056521028349365,2,31,0,0,0,0,0,0,0,0,1
991054311258636136,0,1,0,0,0,0,0,0,0,0,1
991050781167681882,0,1,0,0,0,0,0,0,0,0,1
991049645570748799,1,0,0,0,0,0,0,0,0,0,0
991047950769106269,0,2,0,0,0,0,0,0,0,0,1
991045687223644758,76,0,15,0,0,0,0,0,15,0,0
991044865022019980,0,6,0,0,0,0,0,1,0,1,1
991034857624559108,15,0,0,0,0,0,0,0,2,0,0
991033864286271143,0,1,0,0,0,0,0,0,0,0,1
991014496129661940,0,3,0,0,0,0,0,0,0,0,1
99101262474323119,0,1,0,0,0,0,0,0,0,0,1
991011133677651391,0,3,0,0,0,0,0,0,0,0,1
991008750030767496,0,1,0,0,0,0,0,0,0,0,1
991005006620592566,0,6,0,0,0,0,0,0,0,0,1
991004632199325789,4,0,0,0,0,0,0,0,0,0,0
99100330701356868,1,0,0,0,0,0,0,0,0,0,0
991000390345756532,0,1,0,0,0,0,0,0,0,0,1
990999102992276605,1,2,0,0,0,0,0,0,0,0,1
990998942972648664,5,2,0,0,0,0,0,0,0,0,0
99099805688667306,0,1,0,0,0,0,0,0,0,0,1
990991856642846654,0,1,0,0,0,0,0,0,0,0,1
990990773700683377,0,2,0,0,0,0,0,0,0,0,1
990990759995393178,0,2,0,0,0,0,0,0,0,0,1
990987342892228483,0,1,0,0,0,0,0,0,0,0,1
990986307723023148,0,3,0,0,0,0,0,0,0,0,1
990984690375889160,2,0,0,0,0,0,0,0,0,0,0
990975371764535070,1,4,0,0,0,0,0,0,0,0,1
990975018806315477,0,5,0,0,0,0,0,0,0,0,1
990972198520655702,0,2,0,0,0,0,0,0,0,0,1
990962704297548798,0,2,0,0,0,0,0,0,0,0,1
990956401111817412,0,1,0,0,0,0,0,0,0,0,1
990956015745307412,1,0,0,0,0,0,0,0,0,0,0
99095233388076790,0,3,0,0,0,0,0,0,0,0,1
990951582852788812,3,0,0,0,0,0,0,0,0,0,0
990950615562205886,0,7,0,0,0,0,0,0,0,0,1
990949545617605806,0,4,0,0,0,0,0,0,0,0,1
990946522870902819,1,41,0,0,0,0,0,0,0,0,1
990940163825608505,0,1,0,0,0,0,0,0,0,0,1
990937045230627163,0,1,0,0,0,0,0,0,0,0,1
990932259166480292,0,8,0,0,0,0,0,0,0,0,1
